"","DIAG","KAP","type","RR","N","prop"
"767","K80",11,"RR1vs2",1.19212526593115,82565,0.00588626899875038
"768","K80",11,"RR3vs2",0.708103827880696,82565,0.00588626899875038
"769","M61",13,"RR1vs2",1.62484870759783,299,2.13164710304168e-05
"770","M61",13,"RR3vs2",1.16509913431327,299,2.13164710304168e-05
"771","M62",13,"RR1vs2",1.28456723746731,54167,0.00386170329867755
"772","M62",13,"RR3vs2",0.778127110549243,54167,0.00386170329867755
"773","N29",14,"RR1vs2",1.04936357858201,103,7.34313216097971e-06
"774","N29",14,"RR3vs2",0.753852388519274,103,7.34313216097971e-06
"775","N30",14,"RR1vs2",1.12147848739321,134585,0.0095949072027714
"776","N30",14,"RR3vs2",0.996955112151455,134585,0.0095949072027714
"777","R57",18,"RR1vs2",1.42375006045342,13249,0.000944554932046798
"778","R57",18,"RR3vs2",0.695327984773571,13249,0.000944554932046798
"779","R59",18,"RR1vs2",1.15696021234601,10962,0.000781508881054947
"780","R59",18,"RR3vs2",0.908225887848642,10962,0.000781508881054947
"781","R73",18,"RR1vs2",1.65404185942712,9344,0.000666157542836839
"782","R73",18,"RR3vs2",0.67758045486059,9344,0.000666157542836839
"783","R79",18,"RR1vs2",1.00043874096462,32803,0.00233860936190891
"784","R79",18,"RR3vs2",1.03653688010579,32803,0.00233860936190891
"785","S73",19,"RR1vs2",1.27307500830995,8646,0.000616395346250782
"786","S73",19,"RR3vs2",0.892871833603853,8646,0.000616395346250782
"787","T78",19,"RR1vs2",1.08700233598323,27374,0.00195156213373455
"788","T78",19,"RR3vs2",1.03078329307618,27374,0.00195156213373455
"789","A44",1,"RR1vs2",1.42878461465884,385,2.74476299221086e-05
"790","A44",1,"RR3vs2",0.599535871664283,385,2.74476299221086e-05
"791","A69",1,"RR1vs2",0.808314323378373,4719,0.000336429521045274
"792","A69",1,"RR3vs2",1.71067413887175,4719,0.000336429521045274
"793","B98",1,"RR1vs2",1.59656643534938,5117,0.000364803954055662
"794","B98",1,"RR3vs2",0.819227765119097,5117,0.000364803954055662
"795","C08",2,"RR1vs2",1.34480728941416,273,1.94628648538588e-05
"796","C08",2,"RR3vs2",0.932242227621231,273,1.94628648538588e-05
"797","C13",2,"RR1vs2",1.43163375004121,1354,9.65301062715196e-05
"798","C13",2,"RR3vs2",0.567461996772319,1354,9.65301062715196e-05
"799","C20",2,"RR1vs2",1.00138626723098,14479,0.00103224476270704
"800","C20",2,"RR3vs2",0.829812480026092,14479,0.00103224476270704
"801","C75",2,"RR1vs2",1.53640322483282,164,1.16919774213657e-05
"802","C75",2,"RR3vs2",1.03649478072743,164,1.16919774213657e-05
"803","C77",2,"RR1vs2",1.05833771210041,22142,0.00157855953697488
"804","C77",2,"RR3vs2",0.874259509933719,22142,0.00157855953697488
"805","D22",2,"RR1vs2",0.624761883380813,30646,0.00218483134179984
"806","D22",2,"RR3vs2",1.41041273253584,30646,0.00218483134179984
"807","D52",3,"RR1vs2",2.8746233801973,1281,9.13257504681068e-05
"808","D52",3,"RR3vs2",0.439671010930311,1281,9.13257504681068e-05
"809","D63",3,"RR1vs2",1.38186253417882,11972,0.0008535143517597
"810","D63",3,"RR3vs2",0.784987297603061,11972,0.0008535143517597
"811","E14",4,"RR1vs2",1.709162022444,24334,0.00173483279616777
"812","E14",4,"RR3vs2",0.601715973479314,24334,0.00173483279616777
"813","F33",5,"RR1vs2",1.52652450758954,51580,0.00367726948411003
"814","F33",5,"RR3vs2",0.754292650740874,51580,0.00367726948411003
"815","G93",6,"RR1vs2",1.43764249251758,6336,0.00045170956671813
"816","G93",6,"RR3vs2",0.807672670492639,6336,0.00045170956671813
"817","H05",7,"RR1vs2",1.06264173025754,2574,0.00018350701147924
"818","H05",7,"RR3vs2",0.89684874436858,2574,0.00018350701147924
"819","H18",7,"RR1vs2",1.05665282723404,10815,0.000771028876902869
"820","H18",7,"RR3vs2",1.08498275210621,10815,0.000771028876902869
"821","H36",7,"RR1vs2",1.42227944255554,12465,0.000888661576569049
"822","H36",7,"RR3vs2",0.706840104224959,12465,0.000888661576569049
"823","H62",8,"RR1vs2",0.950433278216825,630,4.4914303508905e-05
"824","H62",8,"RR3vs2",0.869018340603589,630,4.4914303508905e-05
"825","H69",8,"RR1vs2",1.0395324422059,270,1.92489872181021e-05
"826","H69",8,"RR3vs2",1.21217979446969,270,1.92489872181021e-05
"827","H80",8,"RR1vs2",0.969631002283726,3430,0.000244533430215149
"828","H80",8,"RR3vs2",1.1525975993797,3430,0.000244533430215149
"829","H92",8,"RR1vs2",1.12370297279279,3537,0.000252161732557138
"830","H92",8,"RR3vs2",1.06926730524923,3537,0.000252161732557138
"831","I08",9,"RR1vs2",1.65414396358781,483,3.44342993568272e-05
"832","I08",9,"RR3vs2",1.43226712018232,483,3.44342993568272e-05
"833","I12",9,"RR1vs2",1.22892545201129,2109,0.000150355977936953
"834","I12",9,"RR3vs2",0.730281682671862,2109,0.000150355977936953
"835","I21",9,"RR1vs2",1.31262065765699,63317,0.00451403008773546
"836","I21",9,"RR3vs2",0.719029501780543,63317,0.00451403008773546
"837","J18",10,"RR1vs2",1.357714445218,187911,0.0133966534708918
"838","J18",10,"RR3vs2",0.818305823700834,187911,0.0133966534708918
"839","M77",13,"RR1vs2",0.945022307844747,47212,0.00336586364644829
"840","M77",13,"RR3vs2",0.778114696175627,47212,0.00336586364644829
"841","M88",13,"RR1vs2",0.802847273415235,310,2.21006890281914e-05
"842","M88",13,"RR3vs2",0.879435517092104,310,2.21006890281914e-05
"843","M89",13,"RR1vs2",1.1915318510512,8362,0.000596148263399149
"844","M89",13,"RR3vs2",0.823569922848856,8362,0.000596148263399149
"845","N20",14,"RR1vs2",1.12101898650182,49192,0.00350702288604771
"846","N20",14,"RR3vs2",0.863601453512656,49192,0.00350702288604771
"847","N88",14,"RR1vs2",0.964567144040325,1175,8.37687406713704e-05
"848","N88",14,"RR3vs2",0.868047123741678,1175,8.37687406713704e-05
"849","N92",14,"RR1vs2",1.15496045305804,63218,0.00450697212575549
"850","N92",14,"RR3vs2",0.729249164850388,63218,0.00450697212575549
"851","R67",18,"RR1vs2",1.21859615076838,160287,0.0114272682008442
"852","R67",18,"RR3vs2",0.801129101536286,160287,0.0114272682008442
"853","A53",1,"RR1vs2",1.26416195526574,584,4.16348464273024e-05
"854","A53",1,"RR3vs2",1.36439711810309,584,4.16348464273024e-05
"855","A89",1,"RR1vs2",1.53044977546322,129,9.19673833753769e-06
"856","A89",1,"RR3vs2",1.30037138951542,129,9.19673833753769e-06
"857","B02",1,"RR1vs2",1.01263242830994,8486,0.000604988539010425
"858","B02",1,"RR3vs2",1.09339576901456,8486,0.000604988539010425
"859","C31",2,"RR1vs2",1.4702263986084,311,2.21719815734436e-05
"860","C31",2,"RR3vs2",0.614626865983336,311,2.21719815734436e-05
"861","C34",2,"RR1vs2",1.37005868666739,43993,0.00313637294328136
"862","C34",2,"RR3vs2",0.641199834787767,43993,0.00313637294328136
"863","D36",2,"RR1vs2",1.04856056212716,2085,0.0001486449568509
"864","D36",2,"RR3vs2",0.975099070463066,2085,0.0001486449568509
"865","D42",2,"RR1vs2",0.837071388396488,205,1.46149717767072e-05
"866","D42",2,"RR3vs2",0.800043329120321,205,1.46149717767072e-05
"867","D43",2,"RR1vs2",1.13303742820991,3772,0.000268915480691412
"868","D43",2,"RR3vs2",1.01408575869646,3772,0.000268915480691412
"869","D62",3,"RR1vs2",1.40253958058845,11351,0.000809241681158065
"870","D62",3,"RR3vs2",0.833937418145729,11351,0.000809241681158065
"871","E22",4,"RR1vs2",1.10119096808427,3855,0.000274832761947347
"872","E22",4,"RR3vs2",0.994319251869369,3855,0.000274832761947347
"873","E35",4,"RR1vs2",1.36048648077095,592,4.22051867893203e-05
"874","E35",4,"RR3vs2",1.02608965032409,592,4.22051867893203e-05
"875","E42",4,"RR1vs2",2.55242058502031,178,1.2690073054897e-05
"876","E42",4,"RR3vs2",0.960425087039611,178,1.2690073054897e-05
"877","E47",4,"RR1vs2",1.28188730604072,2889,0.000205964163233693
"878","E47",4,"RR3vs2",1.09172273057633,2889,0.000205964163233693
"879","E60",4,"RR1vs2",1.60930231085112,826,5.88876423783421e-05
"880","E60",4,"RR3vs2",0.677260660731103,826,5.88876423783421e-05
"881","E63",4,"RR1vs2",2.14143006181618,1314,9.36784044614304e-05
"882","E63",4,"RR3vs2",0.488987887125141,1314,9.36784044614304e-05
"883","E65",4,"RR1vs2",1.07057868404877,8392,0.000598287039756716
"884","E65",4,"RR3vs2",0.675186174289504,8392,0.000598287039756716
"885","E83",4,"RR1vs2",1.20408791196788,18093,0.0012898960212486
"886","E83",4,"RR3vs2",0.822798088285465,18093,0.0012898960212486
"887","F02",5,"RR1vs2",1.16040780888915,3981,0.000283815622649128
"888","F02",5,"RR3vs2",0.942534584929644,3981,0.000283815622649128
"889","F03",5,"RR1vs2",1.24740048474502,32408,0.00231044880653427
"890","F03",5,"RR3vs2",0.797976674487408,32408,0.00231044880653427
"891","G47",6,"RR1vs2",1.08956715709213,93101,0.00663740725552788
"892","G47",6,"RR3vs2",0.841900750101108,93101,0.00663740725552788
"893","H45",7,"RR1vs2",1.15835946507846,580,4.13496762462935e-05
"894","H45",7,"RR3vs2",0.816865360663781,580,4.13496762462935e-05
"895","H46",7,"RR1vs2",0.919082237477468,1618,0.000115351338218108
"896","H46",7,"RR3vs2",0.84074109080722,1618,0.000115351338218108
"897","H48",7,"RR1vs2",1.32026462225815,386,2.75189224673608e-05
"898","H48",7,"RR3vs2",0.770587619186665,386,2.75189224673608e-05
"899","H49",7,"RR1vs2",1.02047201108716,4734,0.000337498909224058
"900","H49",7,"RR3vs2",1.06359717564418,4734,0.000337498909224058
"901","H60",8,"RR1vs2",1.1027540540266,10900,0.000777088743249309
"902","H60",8,"RR3vs2",1.00502815507582,10900,0.000777088743249309
"903","I09",9,"RR1vs2",2.01871360186117,130,9.26803088278992e-06
"904","I09",9,"RR3vs2",0.985911636725798,130,9.26803088278992e-06
"905","I11",9,"RR1vs2",1.52318336557403,10911,0.000777872961247083
"906","I11",9,"RR3vs2",0.645249670327908,10911,0.000777872961247083
"907","I25",9,"RR1vs2",1.30872433103259,90796,0.00647307793872149
"908","I25",9,"RR3vs2",0.758228536826591,90796,0.00647307793872149
"909","K05",11,"RR1vs2",1.53530955265823,14667,0.00104564776121446
"910","K05",11,"RR3vs2",0.766916694440712,14667,0.00104564776121446
"911","K26",11,"RR1vs2",1.55070288177165,11457,0.000816798690954801
"912","K26",11,"RR3vs2",0.666193985275077,11457,0.000816798690954801
"913","K57",11,"RR1vs2",1.02966165735129,119318,0.0085064839144056
"914","K57",11,"RR3vs2",0.877175271213204,119318,0.0085064839144056
"915","M06",13,"RR1vs2",1.14789118234688,15573,0.00111023880721298
"916","M06",13,"RR3vs2",0.825158025092967,15573,0.00111023880721298
"917","M23",13,"RR1vs2",0.869630338193105,135147,0.00963497361320315
"918","M23",13,"RR3vs2",0.87148956790803,135147,0.00963497361320315
"919","N61",14,"RR1vs2",1.28745421184972,6758,0.000481795020814572
"920","N61",14,"RR3vs2",0.823088890483918,6758,0.000481795020814572
"921","N64",14,"RR1vs2",0.898236772058877,26094,0.00186030767581169
"922","N64",14,"RR3vs2",0.846848292829661,26094,0.00186030767581169
"923","N93",14,"RR1vs2",1.02699471463925,13664,0.000974141338326473
"924","N93",14,"RR3vs2",0.879611912502494,13664,0.000974141338326473
"925","R04",18,"RR1vs2",1.37491811124799,40988,0.00292213884479841
"926","R04",18,"RR3vs2",0.818505755766995,40988,0.00292213884479841
"927","R46",18,"RR1vs2",1.65359579040136,746,5.31842387581637e-05
"928","R46",18,"RR3vs2",0.904372638251599,746,5.31842387581637e-05
"929","R49",18,"RR1vs2",1.00839180583398,14348,0.001022905439279
"930","R49",18,"RR3vs2",1.17993926852305,14348,0.001022905439279
"931","R53",18,"RR1vs2",1.33351005168868,112554,0.00802426113831952
"932","R53",18,"RR3vs2",0.811235289293655,112554,0.00802426113831952
"933","S89",19,"RR1vs2",1.42172031310102,2312,0.000164828364623156
"934","S89",19,"RR3vs2",0.62393434058792,2312,0.000164828364623156
"935","T10",19,"RR1vs2",1.35966527757477,464,3.30797409970348e-05
"936","T10",19,"RR3vs2",0.655006690067763,464,3.30797409970348e-05
"937","T12",19,"RR1vs2",1.52206747732495,672,4.79085904094987e-05
"938","T12",19,"RR3vs2",0.468326457833257,672,4.79085904094987e-05
"939","T68",19,"RR1vs2",2.0090613936045,1759,0.000125403587098673
"940","T68",19,"RR3vs2",0.683812779107063,1759,0.000125403587098673
"941","T81",19,"RR1vs2",1.0977167325498,85199,0.00607405356294476
"942","T81",19,"RR3vs2",0.869074709727399,85199,0.00607405356294476
"943","A04",1,"RR1vs2",1.23164570446286,16964,0.00120940673765883
"944","A04",1,"RR3vs2",0.794588916223304,16964,0.00120940673765883
"945","C39",2,"RR1vs2",1.31482720520875,168,1.19771476023747e-05
"946","C39",2,"RR3vs2",0.551646164842294,168,1.19771476023747e-05
"947","C43",2,"RR1vs2",0.690261559593378,21521,0.00153428686637325
"948","C43",2,"RR3vs2",1.15932378787596,21521,0.00153428686637325
"949","C79",2,"RR1vs2",1.06652776945729,31433,0.00224093857491335
"950","C79",2,"RR3vs2",0.916610976978837,31433,0.00224093857491335
"951","D35",2,"RR1vs2",1.12842474308341,10910,0.000777801668701831
"952","D35",2,"RR3vs2",0.890941532087686,10910,0.000777801668701831
"953","D50",3,"RR1vs2",1.49632958455637,37570,0.00267846092512629
"954","D50",3,"RR3vs2",0.737195372602646,37570,0.00267846092512629
"955","E89",4,"RR1vs2",1.02859143645069,6074,0.000433030919862046
"956","E89",4,"RR3vs2",0.872261908247348,6074,0.000433030919862046
"957","F01",5,"RR1vs2",1.28539445810505,9986,0.00071192735688877
"958","F01",5,"RR3vs2",0.842258379709132,9986,0.00071192735688877
"959","F13",5,"RR1vs2",3.54339796062539,3740,0.000266634119243341
"960","F13",5,"RR3vs2",0.516648919388007,3740,0.000266634119243341
"961","F31",5,"RR1vs2",1.48578191105559,10278,0.000732744780102422
"962","F31",5,"RR3vs2",0.864794998213229,10278,0.000732744780102422
"963","G01",6,"RR1vs2",0.590282198856237,103,7.34313216097971e-06
"964","G01",6,"RR3vs2",0.688431302584719,103,7.34313216097971e-06
"965","G02",6,"RR1vs2",0.95380037847254,359,2.55940237455506e-05
"966","G02",6,"RR3vs2",1.06413233643769,359,2.55940237455506e-05
"967","G05",6,"RR1vs2",1.30774060215909,153,1.09077594235912e-05
"968","G05",6,"RR3vs2",1.27334720762563,153,1.09077594235912e-05
"969","G06",6,"RR1vs2",1.35144027199642,1064,7.58552681483729e-05
"970","G06",6,"RR3vs2",0.863793076423325,1064,7.58552681483729e-05
"971","G11",6,"RR1vs2",1.33010418116056,822,5.86024721973332e-05
"972","G11",6,"RR3vs2",0.946479907505076,822,5.86024721973332e-05
"973","G13",6,"RR1vs2",1.45760075530109,210,1.49714345029683e-05
"974","G13",6,"RR3vs2",0.671869519702631,210,1.49714345029683e-05
"975","G21",6,"RR1vs2",1.49661356290212,1411,0.000100593781350897
"976","G21",6,"RR3vs2",0.949558717587803,1411,0.000100593781350897
"977","G24",6,"RR1vs2",1.18188623372181,3920,0.000279466777388742
"978","G24",6,"RR3vs2",0.985239780661906,3920,0.000279466777388742
"979","G35",6,"RR1vs2",0.900546081669527,5347,0.000381201239463675
"980","G35",6,"RR3vs2",0.8486764157868,5347,0.000381201239463675
"981","G55",6,"RR1vs2",1.05395108088728,3747,0.000267133167060106
"982","G55",6,"RR3vs2",0.724426918946337,3747,0.000267133167060106
"983","G58",6,"RR1vs2",1.12210284504429,1724,0.000122908348014845
"984","G58",6,"RR3vs2",0.761853265100076,1724,0.000122908348014845
"985","G59",6,"RR1vs2",1.84337055105863,216,1.53991897744817e-05
"986","G59",6,"RR3vs2",0.727924145198324,216,1.53991897744817e-05
"987","G60",6,"RR1vs2",1.32111300762816,1521,0.000108435961328642
"988","G60",6,"RR3vs2",0.890014768768066,1521,0.000108435961328642
"989","G62",6,"RR1vs2",1.17630522537033,24754,0.00176477566517371
"990","G62",6,"RR3vs2",0.856297267105137,24754,0.00176477566517371
"991","H02",7,"RR1vs2",0.963840604355035,42473,0.00302800827449797
"992","H02",7,"RR3vs2",1.0002145567944,42473,0.00302800827449797
"993","H54",7,"RR1vs2",1.75084805206511,7629,0.000543890827729264
"994","H54",7,"RR3vs2",0.822100740328587,7629,0.000543890827729264
"995","H90",8,"RR1vs2",1.02392765091893,46647,0.00332558335838078
"996","H90",8,"RR3vs2",0.990131613842057,46647,0.00332558335838078
"997","I48",9,"RR1vs2",1.10676481470297,164508,0.0117281940343539
"998","I48",9,"RR3vs2",0.922677314695213,164508,0.0117281940343539
"999","K14",11,"RR1vs2",1.13699729427855,2381,0.00016974755024556
"1000","K14",11,"RR3vs2",1.0567990226055,2381,0.00016974755024556
"1001","K20",11,"RR1vs2",1.31127815113532,15586,0.00111116561030126
"1002","K20",11,"RR3vs2",0.685647042766627,15586,0.00111116561030126
"1003","K45",11,"RR1vs2",1.21066028703886,7138,0.000508886188010419
"1004","K45",11,"RR3vs2",0.799280996592409,7138,0.000508886188010419
"1005","K52",11,"RR1vs2",1.18350091694775,41574,0.00296391627631622
"1006","K52",11,"RR3vs2",0.783567426918627,41574,0.00296391627631622
"1007","K65",11,"RR1vs2",1.34609512654451,9641,0.000687331428776751
"1008","K65",11,"RR3vs2",0.695719031254479,9641,0.000687331428776751
"1009","K86",11,"RR1vs2",1.23067459634128,10804,0.000770244658905095
"1010","K86",11,"RR3vs2",0.803095179274842,10804,0.000770244658905095
"1011","L10",12,"RR1vs2",1.1489296570657,357,2.54514386550462e-05
"1012","L10",12,"RR3vs2",0.761178142463531,357,2.54514386550462e-05
"1013","L13",12,"RR1vs2",0.928794341142022,630,4.4914303508905e-05
"1014","L13",12,"RR3vs2",0.890841592756449,630,4.4914303508905e-05
"1015","L23",12,"RR1vs2",0.877588258640946,6509,0.000464043177046766
"1016","L23",12,"RR3vs2",0.781319581404494,6509,0.000464043177046766
"1017","L56",12,"RR1vs2",0.871227477419759,959,6.83695508968887e-05
"1018","L56",12,"RR3vs2",1.2583589915923,959,6.83695508968887e-05
"1019","L58",12,"RR1vs2",1.03834342706683,154,1.09790519688434e-05
"1020","L58",12,"RR3vs2",0.740803863109313,154,1.09790519688434e-05
"1021","L59",12,"RR1vs2",0.99518258811203,615,4.38449153301215e-05
"1022","L59",12,"RR3vs2",1.274086591085,615,4.38449153301215e-05
"1023","L63",12,"RR1vs2",0.886781663224548,1188,8.46955437596495e-05
"1024","L63",12,"RR3vs2",1.0620713683708,1188,8.46955437596495e-05
"1025","L71",12,"RR1vs2",0.643271508098242,6581,0.000469176240304927
"1026","L71",12,"RR3vs2",1.1591576905194,6581,0.000469176240304927
"1027","L81",12,"RR1vs2",0.926191624623263,5245,0.000373929399847947
"1028","L81",12,"RR3vs2",1.17545529511253,5245,0.000373929399847947
"1029","L90",12,"RR1vs2",1.02103557685559,24617,0.00175500858647415
"1030","L90",12,"RR3vs2",1.00120732346462,24617,0.00175500858647415
"1031","M21",13,"RR1vs2",1.07231699032418,19535,0.00139269987150232
"1032","M21",13,"RR3vs2",0.911612538123688,19535,0.00139269987150232
"1033","M48",13,"RR1vs2",1.12248120676402,62559,0.00445999033843427
"1034","M48",13,"RR3vs2",0.835756051825581,62559,0.00445999033843427
"1035","M76",13,"RR1vs2",0.795008575429197,37457,0.00267040486751279
"1036","M76",13,"RR3vs2",1.04118121579729,37457,0.00267040486751279
"1037","M86",13,"RR1vs2",1.34156868688066,4457,0.00031775087418919
"1038","M86",13,"RR3vs2",0.717109183466782,4457,0.00031775087418919
"1039","M99",13,"RR1vs2",1.21287079759929,16397,0.00116898386450082
"1040","M99",13,"RR3vs2",0.686132668424224,16397,0.00116898386450082
"1041","N21",14,"RR1vs2",1.05044801522361,6215,0.000443083168742611
"1042","N21",14,"RR3vs2",0.950068808828757,6215,0.000443083168742611
"1043","N31",14,"RR1vs2",1.41471035109412,4942,0.000352327758636522
"1044","N31",14,"RR3vs2",0.902692415571467,4942,0.000352327758636522
"1045","N41",14,"RR1vs2",0.990905891966526,3548,0.000252945950554913
"1046","N41",14,"RR3vs2",1.07248180621915,3548,0.000252945950554913
"1047","N46",14,"RR1vs2",0.762666526327091,18014,0.00128426391017367
"1048","N46",14,"RR3vs2",1.12783722857187,18014,0.00128426391017367
"1049","N80",14,"RR1vs2",0.9460654564751,9036,0.000644199438899152
"1050","N80",14,"RR3vs2",1.01065752848744,9036,0.000644199438899152
"1051","N89",14,"RR1vs2",1.09288990811884,6282,0.00044785976927451
"1052","N89",14,"RR3vs2",0.955241806722917,6282,0.00044785976927451
"1053","R00",18,"RR1vs2",1.06308659191467,55650,0.00396743014328661
"1054","R00",18,"RR3vs2",1.04572479651349,55650,0.00396743014328661
"1055","R20",18,"RR1vs2",1.08989626714504,15991,0.00114003909112841
"1056","R20",18,"RR3vs2",0.898957790481942,15991,0.00114003909112841
"1057","R30",18,"RR1vs2",1.1152106861564,5993,0.000427256223696615
"1058","R30",18,"RR3vs2",1.02356305588809,5993,0.000427256223696615
"1059","R40",18,"RR1vs2",2.24589214169514,5288,0.000376994979293793
"1060","R40",18,"RR3vs2",0.697666214359475,5288,0.000376994979293793
"1061","R41",18,"RR1vs2",1.14655419833955,40933,0.00291821775480954
"1062","R41",18,"RR3vs2",0.984792495286979,40933,0.00291821775480954
"1063","R54",18,"RR1vs2",1.99578025439666,598,4.26329420608336e-05
"1064","R54",18,"RR3vs2",0.987163009124868,598,4.26329420608336e-05
"1065","R55",18,"RR1vs2",1.27683261193929,94224,0.00671746878384614
"1066","R55",18,"RR3vs2",0.868853421999233,94224,0.00671746878384614
"1067","A05",1,"RR1vs2",1.04919203086426,513,3.65730757143941e-05
"1068","A05",1,"RR3vs2",1.48179098261637,513,3.65730757143941e-05
"1069","A77",1,"RR1vs2",0.698281116631912,149,1.06225892425823e-05
"1070","A77",1,"RR3vs2",1.33153738979653,149,1.06225892425823e-05
"1071","A79",1,"RR1vs2",0.993603872889162,236,1.68250406795263e-05
"1072","A79",1,"RR3vs2",1.35914325833197,236,1.68250406795263e-05
"1073","A81",1,"RR1vs2",1.26359316217538,189,1.34742910526715e-05
"1074","A81",1,"RR3vs2",0.761658474191613,189,1.34742910526715e-05
"1075","B20",1,"RR1vs2",3.07959038002904,487,3.47194695378361e-05
"1076","B20",1,"RR3vs2",0.897465464380112,487,3.47194695378361e-05
"1077","B30",1,"RR1vs2",1.22655687943249,1443,0.000102875142798968
"1078","B30",1,"RR3vs2",1.11130881054971,1443,0.000102875142798968
"1079","B91",1,"RR1vs2",2.2933284864709,595,4.24190644250769e-05
"1080","B91",1,"RR3vs2",1.65740907726587,595,4.24190644250769e-05
"1081","B99",1,"RR1vs2",1.46539458919234,2114,0.000150712440663215
"1082","B99",1,"RR3vs2",0.842964068069909,2114,0.000150712440663215
"1083","C07",2,"RR1vs2",1.0338966850697,549,3.91396073434744e-05
"1084","C07",2,"RR3vs2",0.971103967471825,549,3.91396073434744e-05
"1085","C17",2,"RR1vs2",0.94434900572275,2044,0.000145721962495558
"1086","C17",2,"RR3vs2",0.975211382307968,2044,0.000145721962495558
"1087","C24",2,"RR1vs2",1.06948227175175,2367,0.000168749454612029
"1088","C24",2,"RR3vs2",0.907902994953038,2367,0.000168749454612029
"1089","C41",2,"RR1vs2",1.03861168871408,562,4.00664104317533e-05
"1090","C41",2,"RR3vs2",1.064580599565,562,4.00664104317533e-05
"1091","C44",2,"RR1vs2",0.803907468974144,62666,0.00446761864077626
"1092","C44",2,"RR3vs2",1.08635186448,62666,0.00446761864077626
"1093","D29",2,"RR1vs2",1.06397245066994,1033,7.36451992455538e-05
"1094","D29",2,"RR3vs2",0.96085293242185,1033,7.36451992455538e-05
"1095","D30",2,"RR1vs2",1.17310629774124,9548,0.000680701222068294
"1096","D30",2,"RR3vs2",0.977685801945226,9548,0.000680701222068294
"1097","D53",3,"RR1vs2",2.29577494392321,1115,7.94911879562366e-05
"1098","D53",3,"RR3vs2",0.46137659807169,1115,7.94911879562366e-05
"1099","D64",3,"RR1vs2",1.43227121682004,80192,0.00571709178886684
"1100","D64",3,"RR3vs2",0.787791362884302,80192,0.00571709178886684
"1101","G31",6,"RR1vs2",1.02564689960604,7018,0.000500331082580151
"1102","G31",6,"RR3vs2",0.939441889954943,7018,0.000500331082580151
"1103","G51",6,"RR1vs2",1.13157790902976,10226,0.000729037567749306
"1104","G51",6,"RR3vs2",0.878717197086327,10226,0.000729037567749306
"1105","G64",6,"RR1vs2",1.33228113672398,1940,0.000138307537789327
"1106","G64",6,"RR3vs2",0.698338965448437,1940,0.000138307537789327
"1107","G90",6,"RR1vs2",1.10985774099091,3449,0.000245887988574942
"1108","G90",6,"RR3vs2",0.97546318542759,3449,0.000245887988574942
"1109","G97",6,"RR1vs2",1.12381631762832,1195,8.5194591576415e-05
"1110","G97",6,"RR3vs2",0.83816271893852,1195,8.5194591576415e-05
"1111","G99",6,"RR1vs2",1.48466159580375,544,3.87831446172132e-05
"1112","G99",6,"RR3vs2",1.03563850009686,544,3.87831446172132e-05
"1113","H01",7,"RR1vs2",1.0063789946883,8304,0.000592013295774519
"1114","H01",7,"RR3vs2",1.09259604560696,8304,0.000592013295774519
"1115","H11",7,"RR1vs2",1.14383108629851,10284,0.000733172535373935
"1116","H11",7,"RR3vs2",1.09551006789247,10284,0.000733172535373935
"1117","H32",7,"RR1vs2",1.8498142444513,129,9.19673833753769e-06
"1118","H32",7,"RR3vs2",1.26979363494838,129,9.19673833753769e-06
"1119","H33",7,"RR1vs2",0.810007484003271,20671,0.00147368820290885
"1120","H33",7,"RR3vs2",1.32120557729548,20671,0.00147368820290885
"1121","H61",8,"RR1vs2",1.17848749174232,6356,0.000453135417623175
"1122","H61",8,"RR3vs2",1.28321489954036,6356,0.000453135417623175
"1123","H91",8,"RR1vs2",0.993619088510352,125286,0.00893195782447091
"1124","H91",8,"RR3vs2",1.03219825430351,125286,0.00893195782447091
"1125","J06",10,"RR1vs2",1.08131983622709,18961,0.00135177795052754
"1126","J06",10,"RR3vs2",1.00325907501317,18961,0.00135177795052754
"1127","J86",10,"RR1vs2",1.45718439569441,4568,0.000325664346712187
"1128","J86",10,"RR3vs2",0.765559996046313,4568,0.000325664346712187
"1129","J93",10,"RR1vs2",1.36203389698341,11314,0.000806603856983732
"1130","J93",10,"RR3vs2",0.753246223823872,11314,0.000806603856983732
"1131","K13",11,"RR1vs2",1.03852021145095,7346,0.000523715037422883
"1132","K13",11,"RR3vs2",0.939264115819067,7346,0.000523715037422883
"1133","K25",11,"RR1vs2",1.57393193886146,25131,0.0017916529547338
"1134","K25",11,"RR3vs2",0.680161675421043,25131,0.0017916529547338
"1135","K62",11,"RR1vs2",1.14041478350458,66299,0.00472662445767761
"1136","K62",11,"RR3vs2",0.911899552211424,66299,0.00472662445767761
"1137","L84",12,"RR1vs2",1.27234281438857,1418,0.000101092829167662
"1138","L84",12,"RR3vs2",0.765319551485063,1418,0.000101092829167662
"1139","L88",12,"RR1vs2",1.16773092093061,799,5.69627436565319e-05
"1140","L88",12,"RR3vs2",0.953776414175158,799,5.69627436565319e-05
"1141","L92",12,"RR1vs2",1.00990663331273,4272,0.000304561753317527
"1142","L92",12,"RR3vs2",0.91651491548547,4272,0.000304561753317527
"1143","L99",12,"RR1vs2",0.910694395786711,594,4.23477718798247e-05
"1144","L99",12,"RR3vs2",0.853930833329043,594,4.23477718798247e-05
"1145","M00",13,"RR1vs2",1.32310474092344,4524,0.000322527474721089
"1146","M00",13,"RR3vs2",0.77645866823994,4524,0.000322527474721089
